Paper ID,Title,Sim1,Sim2,,
5932098B,Bayesian parameter estimation via variational methods,0.15,0.0874458874,,
811F9651,Universality for the noisy Slepian-Wolf problem via spatial coupling,0.15,0.0874458874,,
75680B46,Likelihood-Based Selection and Sharp Parameter Estimation,0.15,0.0874458874,,
594207FB,Tree-reweighted belief propagation algorithms and approximate ML estimation by pseudo-moment matching,0.15,0.0874358974,,
079C8E7C,Structure Learning of Markov Logic Networks through Iterated Local Search,0.1574074074,0.0874357124,,
77882798,"Base stations from current mobile cellular networks: Measurement, spatial modeling and analysis",0.1574074074,0.0874357124,,
7AAD08B1,From business process models to pervasive applications: Synchronization and optimization,0.1574074074,0.0874357124,,
80B8CBC0,Experimental and observational patterns of density-dependent settlement and survival in the marine fish Gobiosoma,0.15,0.0874331551,,
75AE7073,Multivariate reconstruction of lymphocyte profiles in a two-dimensional graphical model as a tool for the investigation of lymphocyte subset distribution in health and disease.,0.1666666667,0.0874310874,,
75F73F44,Discovery of root causes of system failures by means of analysis of repair records,0.1203703704,0.0874283124,,
7D190FAF,Graphical models for driver behavior recognition in a SmartCar,0.1439393939,0.0874125874,,
78A198E6,A model driven visualization platform for workflow,0.0972222222,0.0874084249,,
5B472BA3,An empirical comparative study of approximate methods for binary graphical models; application to the search of associations among causes of death in French death certificates,0.1574074074,0.0873813056,,
80408C1D,Impact of mobility on energy provisioning in wireless rechargeable sensor networks,0.1574074074,0.0873304936,,
5F65DAC7,A Bayesian Approach to Attention Control and Concept Abstraction,0.15,0.0873160173,,
810B6B6A,The joint graphical lasso for inverse covariance estimation across multiple classes,0.1574074074,0.0873015873,,
5BAC4AE7,Comparison of low complexity turbo-like coding structures,0.1574074074,0.0873015873,,
7F1C3888,Sparse inverse covariance estimation with the graphical lasso,0.1574074074,0.0873015873,,
5AE231DF,The logic of Bayesian networks and influence diagrams,0.1574074074,0.0873015873,,
814C7133,Computer Graphics Modeling Of The Musculoskeletal System Of The Human Arm,0.1785714286,0.0872893773,,
7EBF023A,Dynamic analysis and design of static series compensators for unbalanced AC voltage supplies,0.1574074074,0.0872771673,,
7FDFFAE3,Influence Diagrams for Capacity Planning and Pricing under Uncertainty,0.1157407407,0.0872414622,,
771FD39C,Suitable Location Model Selection in the Terminology of Graphical Models,0.15,0.0871328671,,
76F6AF36,Non stationary Bayesian image restoration,0.1439393939,0.0871212121,,
5BFAC0F9,Advances in Bayesian Learning,0.1439393939,0.0871212121,,
782632C6,On boundary solutions and identifiability in categorical regression with non‐ignorable non‐response,0.1439393939,0.0871212121,,
7A6DF55A,The implementation and evaluation of a virtual haptic back,0.1439393939,0.0871212121,,
01C06155,Functional Modeling of Structured Images,0.1439393939,0.0871212121,,
7C42E698,Seamless tangible interaction through selective stylization,0.1439393939,0.0871212121,,
769E07DE,Spatial Conceptions in Chinese and Canadian Children,0.1439393939,0.0871212121,,
7F58C94A,Some recent advances in the process world view,0.1439393939,0.0871212121,,
75894C32,Hidden Markov model-based probabilistic assessment of droughts,0.1439393939,0.0871212121,,
7B41CD3C,The Wishart Distributions on Homogeneous Cones,0.1439393939,0.0871212121,,
7F3E0583,Exact and Approximate Sampling by Systematic Stochastic Search,0.1439393939,0.0871212121,,
7.8353E+072,Symbolic Modeling of Epistasis,0.1439393939,0.0871212121,,
3591691,Classification et extension automatique d'annotations d'images en utilisant un réseau Bayésien,0.0939393939,0.0871212121,,
76C72039,Practical safety in flexible access control models,0.15,0.0870879121,,
76231E5F,Bayesian networks for student model engineering,0.1574074074,0.0870726496,,
5E96D355,Planning in Multiagent Expedition with Collaborative Design Networks,0.1574074074,0.0870726496,,
7C0E9FDD,"An algorithm with linear complexity for interactive, physically-based modeling of large proteins",0.1574074074,0.0870726496,,
58C24D67,Graphical Models for Protein Function and Structure Prediction,0.1574074074,0.0870726496,,
7A7B6E32,Dependence trees with copula selection for continuous estimation of distribution algorithms,0.1574074074,0.0870393495,,
81395C8C,Mining Genetic Epidemiology Data with Bayesian Networks Application to APOE Gene Variation and Plasma Lipid Levels,0.1574074074,0.0870245441,,
7EC8658B,Performance Evaluation of the Parallel Polytree Approximation Distribution Algorithm on Three Network Technologies,0.1574074074,0.0870161584,,
7FF5263B,Mining entity types from query logs via user intent modeling,0.1785714286,0.0870058513,,
78386761,Estimation of transformation of flood runoff hydrographs and water stages in the Lower Volga and its delta,0.15,0.0869900932,,
7A7666DB,Probabilistic inference over sensor networks for clusters: Extension to multiple states,0.1574074074,0.086966737,,
813185F4,Decomposition of Logic Functions in Reed-Muller Spectral Domain,0.1574074074,0.0869479105,,
7728A143,Estimation and Application of a Bayesian Network Model for Discrete Travel Choice Analysis,0.1574074074,0.0869352869,,
58693E1F,Interactive session: preaching what you practice model-based reasoning in engineering,0.15,0.0868997669,,
78AD8363,"A hypothesize-and-bound algorithm for simultaneous object classification, pose estimation and 3D reconstruction from a single 2D image",0.15,0.0868997669,,
8171A476,A Graphical Framework for Spectrum Modeling and Decision Making in Cognitive Radio Networks,0.1574074074,0.0868728494,,
5DA9EEA4,On factorization of positive functions,0.1574074074,0.0868055556,,
806A71F0,iSAM2: Incremental smoothing and mapping with fluid relinearization and incremental variable reordering,0.1574074074,0.0868055556,,
7CEC5799,Applications of belief propagation in CSMA wireless networks,0.1157407407,0.0867735043,,
80D41112,Applications of Belief Propagation in CSMA Wireless Networks,0.1157407407,0.0867735043,,
7698D6DC,A Constrained L1 Minimization Approach to Sparse Precision Matrix Estimation,0.15,0.0867532468,,
80108BDB,Multimodality of the likelihood in the bivariate seemingly unrelated regressions model,0.15,0.0867521368,,
7EE47C26,On the identification of discrete graphical models with hidden nodes,0.15,0.0867521368,,
047589A5,Graphical Models for Conditional Independence Structures,0.15,0.0867521368,,
6AA2A895,A Parallel Implementation Of Hierarchical Belief Propagation,0.15,0.0867521368,,
75277D5F,Local computations in Dempster--Shafer theory of evidence,0.15,0.0867521368,,
317A4598,KOLTUN V.: A probabilistic model for component-based shape synthesis,0.15,0.0867521368,,
80E2A44F,Graphical models-based track association algorithm,0.15,0.0867521368,,
812C1569,Sufficient Conditions for Convergence of the Sum–Product Algorithm,0.15,0.0867521368,,
7E14A0F0,Graphical modeling and decoding of human actions,0.15,0.0867521368,,
755D5E8E,Graphical regression models for polytomous variables,0.15,0.0867521368,,
5CAF4274,A multi-layer hybrid framework for dimensional emotion classification,0.15,0.0867521368,,
77D615A3,Towards robust graphical models for GNSS-based localization in urban environments,0.15,0.0867521368,,
7F4EA2A0,Bayesian Compressive Sensing Via Belief Propagation,0.15,0.0867521368,,
77C9D6F1,Probabilistic Graphical Models and Their Applications in Intelligent Environments,0.15,0.0867521368,,
5D5A6EED,Bayesian Compressive Sensing via Belief Propagation,0.15,0.0867521368,,
754C096A,COGENT: A visual design environment for cognitive modeling,0.15,0.0867521368,,
031D863E,Graphical Models Oxford Statistical Science Series 17,0.15,0.0867521368,,
792AB279,Conditional independence structures and graphical models,0.15,0.0867521368,,
7CBD3130,A probabilistic model for component-based shape synthesis,0.15,0.0867521368,,
7767012C,Possibility theory: Conditional independence,0.15,0.0867521368,,
7DC48B6A,Tabu Search-Enhanced Graphical Models for Classification in High Dimensions,0.15,0.0867521368,,
7A5CF40A,A Domain-Specific Metamodel for Multimedia Processing Systems,0.1142857143,0.0867521368,,
803799AB,Self-Adaptive Evidence Propagation on Manycore Processors,0.1037037037,0.0867521368,,
811DC226,Modeling and Inference of Sequence-Structure Specificity,0.1037037037,0.0867521368,,
5AF5517A,Enumeration Conservation Law and Natural Parallelism of the D -algorithms for Test Generation and Modeling in Engineering Diagnostics,0.162037037,0.0867467663,,
0FD8C4B7,Relational Logistic Regression: The Directed Analog of Markov Logic Networks,0.1574074074,0.0867410367,,
80FBF509,An application of online learning algorithm for Bayesian network parameter,0.1574074074,0.0867410367,,
7A404709,Graphic modeling of epithelial transport system: causality of dissipation,0.1666666667,0.0867216117,,
6CCA4BE1,Split Bregman Method for Sparse Inverse Covariance Estimation with Matrix Iteration Acceleration,0.15,0.0866522367,,
06D71796,Directed graphical models of classifier combination: application to phone recognition,0.1574074074,0.0866420616,,
5BCA3625,Sonar image quality assessment for an autonomous underwater vehicle,0.1666666667,0.0866341991,,
7A3AED52,Contextual Modeling of Personality States' Dynamics in Face-to-Face Interactions,0.1666666667,0.0866341991,,
78EC20E2,Probabilistic framework for evaluation of smart grid resilience of cascade failure,0.1439393939,0.0865967366,,
75EFA24E,Approaches to selection and their effect on fitness modelling in an Estimation of Distribution Algorithm,0.1083333333,0.0865634366,,
74E4D962,DEPEND: a simulation environment for system dependability modeling and evaluation,0.1037037037,0.0864996115,,
7B3A502D,Small Baseline Subset (SBAS) pixel density vs. geology and land use in semi-arid regions in Syria,0.1666666667,0.0864989177,,
307A52A1,Probabilistic Graphical Models for Prognosis and Diagnosis of Breast Cancer,0.167989418,0.0864899806,,
77F4FEAB,New probabilistic graphical models for genetic regulatory networks studies,0.1574074074,0.0864875865,,
45AF6488,Graphical models and point set matching,0.1574074074,0.0864875865,,
069DE568,Function Optimization with Latent Variable Models,0.1574074074,0.0864875865,,
8169165B,Power Watershed: A Unifying Graph-Based Optimization Framework,0.1574074074,0.0864875865,,
7DB7213B,Fast matching of large point sets under occlusions,0.1574074074,0.0864875865,,
7B3F1CBC,On dual power assignment optimization for biconnectivity,0.1574074074,0.0864875865,,
5C93D1E1,A brief introduction to graphical models and bayesian networks,0.1574074074,0.0864875865,,
7DE25D91,Bayesian evolutionary algorithms for continuous function optimization,0.1574074074,0.0864875865,,
77ADA1E0,Statistical analysis of complex health and social data,0.1574074074,0.0864875865,,
0063708E,From neural networks to graphical models: a brief introduction,0.1574074074,0.0864875865,,
7F98C3CD,Graphical models of separation logic,0.1574074074,0.0864875865,,
7E1FB6E3,Knwoledge revision in Markov networks,0.1157407407,0.0864875865,,
75E570D1,Markov logic networks,0.1157407407,0.0864875865,,
7DC98D38,Profile likelihood in directed graphical models from BUGS output,0.1666666667,0.0864350356,,
7F70E6CF,An Efficient Approach to Graphical Modeling of Time Series,0.15,0.0864177489,,
7CDBA90A,Configuration of work environments with smart furniture,0.15,0.0864177489,,
0647561D,Inference in Sensor Networks: Graphical Models and Particle Methods,0.1574074074,0.0863673364,,
789D79C3,Uptake of cationic dyes by sulfonated coal: Sorption mechanism,0.1439393939,0.0863636364,,
79D57CD8,Experiments with graphical model implementations of multiple target multiple Bernoulli filters,0.167989418,0.0863553114,,
0C2C26A0,A comparison study of inferences on graphical model for registering surface model to 3D image,0.1439393939,0.0863407426,,
80A5EFA2,A Distributed Recursive Maximum Likelihood Implementation for Sensor Registration,0.15,0.0863369963,,
484AC565,Dynamic Bayesian learning by expectation propagation,0.1439393939,0.0862470862,,
7F5744CE,Graphical model: The means for simulation-based learning,0.1439393939,0.0862470862,,
63E7C4CF,Gaussian Models in Automatic Speech Recognition,0.1439393939,0.0862470862,,
59027CA4,Unsupervised learning of visual feature hierarchies,0.1439393939,0.0862470862,,
7D1F9246,VIEW: a VIsual sciEntificWorkflow management system,0.1439393939,0.0862470862,,
7E8023E0,Maximum entropy relaxation for multiscale graphical model selection,0.1439393939,0.0862470862,,
7C693E27,On the impact of contaminations in graphical Gaussian models,0.1439393939,0.0862470862,,
805076B2,A Probabilistic Model for Chord Progressions,0.1439393939,0.0862470862,,
0082B293,Business Process Execution with Bigraphs and Reactive XML,0.1439393939,0.0862470862,,
7CEF18CC,Graphical Models and Automatic Speech Recognition,0.1439393939,0.0862470862,,
7B71F157,A Bidirectional Graphical Model for Babble-feedback Learning in Speech,0.1439393939,0.0862470862,,
753642B5,Optimal Food Selection: A Graphic Model,0.1439393939,0.0862470862,,
803B98BB,Statistical Learning of Visual Feature Hierarchies,0.1439393939,0.0862470862,,
03D836FE,Discrimina-tively structured dynamic graphical models for speech recognition,0.1439393939,0.0862470862,,
7E7BAFF0,Bayesian learning of measurement and structural models,0.1439393939,0.0862470862,,
6.239E+039,Memory intensive branch-and-bound search for graphical models,0.1439393939,0.0862470862,,
7D62B9A6,Uninterpreted co-simulation for performance evaluation of Hw/Sw systems,0.0939393939,0.0862470862,,
79239CE3,The Graphical modeling of the physiological and psychological effects of odors on the human body during a footbath,0.1574074074,0.0862373737,,
5E7E3715,DSL Tool Development with Transformations and Static Mappings,0.1574074074,0.0862193362,,
775EC279,Graphical modelling for brain connectivity via partial coherence.,0.1574074074,0.0862193362,,
796B68E0,The interaction between plant competition and disease,0.1157407407,0.0862193362,,
79BE7B0D,Variability of processes in the Siberia climate system at transformations of baric systems,0.15,0.0862137862,,
7DA0621C,Optimal control as a graphical model inference problem,0.15,0.0861888112,,
59DD624A,Variational inference for graphical models of multivariate piecewise-stationary time series,0.15,0.0861888112,,
0D3AA137,Variational Bayes Latent Variable Models And Mixture Extensions,0.15,0.0861888112,,
7D183124,A new exoskeleton-type masterarm with force reflection :controller and integration,0.15,0.0861888112,,
24EDB278,"Variational bayesian learning of directed graphical models with hidden variables, Bayesian Analysis 1",0.15,0.0861888112,,
7E0BB7C6,APT LLRF control system model results,0.15,0.0861888112,,
5849C5D7,Variational methods for inference and estimation in graphical models,0.15,0.0861888112,,
85D4C9F9,Optimal control as a graphical model inference problem,0.15,0.0861888112,,
2E4F1D7A,Fusion and Propagation in Graphical Belief Models,0.15,0.0861888112,,
7CEF26BE,Graphical Models in Time Series Analysis,0.15,0.0861888112,,
5FE2D5F8,Causal Graphical Models with Latent Variables: Learning and Inference,0.15,0.0861888112,,
77DC8119,An ASM-based executable formal model of service-oriented component interactions and orchestration,0.15,0.0861888112,,
756C7BE4,Multiple Hidden Markov Models for Categorical Time Series,0.15,0.0861888112,,
7978691D,Bayes Admissible Estimation of the Means in Poisson Decomposable Graphical Models,0.15,0.0861888112,,
7B2DC331,Efficient estimation and model selection in large graphical models,0.15,0.0861888112,,
77DCF469,Transition Matrices and Time Travel,0.1037037037,0.0861888112,,
79D4B4CE,Bayesian Parameter Estimation for Latent Markov Random Fields and Social Networks,0.1574074074,0.0861782662,,
60AF34F2,"Bayesian models: the structure of the world, uncertainty, behavior, and the brain.",0.1574074074,0.0861730862,,
02C5AA80,Brief Communication: FunCat functional inference with belief propagation and feature integration,0.15,0.0861538462,,
80D4C990,Estimation of the hemodynamic response in event-related functional MRI: Bayesian networks as a framework for efficient Bayesian modeling and inference,0.1574074074,0.0861503576,,
77B22A3B,Functional test pattern generation for asynchronous circuits,0.1574074074,0.0861111111,,
5E74E268,AND/OR Multi-valued Decision Diagrams for Constraint Networks,0.1574074074,0.0861111111,,
7BD03178,The impact of climate change on rice spatial distribution in the Northeast China Plain,0.15,0.0860592532,,
5C379190,Continuous visual speech recognition for audio speech enhancement,0.1439393939,0.086038961,,
78D54798,MEADEP: a dependability evaluation tool for engineers,0.0976430976,0.086038961,,
7F32709E,"The BUGS project: Evolution, critique and future directions",0.1574074074,0.0860382102,,
5BCCA8CA,Fermions and Loops on Graphs. I. Loop Calculus for Determinant,0.1369047619,0.0860347985,,
764B83A3,Fermions and Loops on Graphs. I. Loop Calculus for Determinant,0.1369047619,0.0860347985,,
00B5E9FF,Bayesian Time Series Models: Auxiliary particle filtering: recent developments,0.15,0.086033966,,
80C2E2FD,Variational approximations in Bayesian model selection for finite mixture distributions,0.15,0.086033966,,
7B61E64E,Markov Fields and Log-Linear Interaction Models for Contingency Tables,0.1037037037,0.086030636,,
7FC47FC5,Biomagnetic source detection by maximum entropy and graphical models,0.15,0.0858974359,,
810B4ADA,Tool-Supported Refinement of High-Level Requirements and Constraints Into Low-Level Policies,0.15,0.0858974359,,
06E4609F,Graphical Models for Planning and Imitation in Uncertain Environments,0.15,0.0858974359,,
5E961408,Convergence Assessment for Reversible Jump MCMC Simulations,0.15,0.0858974359,,
75226B5D,Epsilon-Subjective Equivalence of Models for Interactive Dynamic Influence Diagrams,0.15,0.0858974359,,
7E91B0FF,Marginal conditional independence models with application to graphical modeling,0.15,0.0858974359,,
5D4DDB70,Association Models for Web Mining,0.1142857143,0.0858974359,,
5FBBF048,The semi-explicit shape model for multi-object detection and classification,0.1037037037,0.0858974359,,
808B16FB,Split models for contingency tables,0.1037037037,0.0858974359,,
74CBFEE4,The LASSO risk for gaussian matrices,0.15,0.0858585859,,
76E94C38,Approximate Solution of Interactive Dynamic Influence Diagram,0.15,0.0858585859,,
7E8D7FCC,The LASSO Risk for Gaussian Matrices,0.15,0.0858585859,,
7A961D3A,A Modified Inhomogeneity Measure in Spatial Distribution,0.15,0.0858585859,,
7F882636,A progressive view-dependent technique for interactive 3-D mesh transmission,0.1439393939,0.0858585859,,
7617B295,Probabilistic image segmentation with closedness constraints,0.1439393939,0.0858585859,,
78D78F50,SoC Model Analysis for ECG Data Acquisition with Wireless Sensor Network,0.1157407407,0.0858437198,,
16733EA5,A universal algebraic approach for conditional independence (Special issue: Algebraic methods in computational statistics),0.15,0.0858008658,,
5E15D4D7,Online monitoring of high dimensional physiological time series: A case study,0.15,0.0858008658,,
7CD00CA2,Multi-scale Conditional Random Fields for first-person activity recognition on elders and disabled patients,0.15,0.0858008658,,
7E827526,Performance Analysis of Data Management in Sensor Data Storage via Stochastic Petri Nets,0.1574074074,0.085790078,,
75D928CC,A journey from signal processing to surveillance,0.15,0.0857142857,,
809D0B92,Multimodal multispeaker probabilistic tracking in meetings,0.15,0.0857142857,,
7EF9B6C5,A universal algebraic approach for conditional independence,0.15,0.0857142857,,
7D80FAD2,Real-time state estimation on micro-grids,0.15,0.0857142857,,
7C733D98,Automatic discovery of meaningful object parts with latent CRFs,0.15,0.0857142857,,
5D92C7AC,Efficient Independence-Based MAP Approach for Robust Markov Networks Structure Discovery,0.1574074074,0.0857041107,,
79E1EB82,A Bayesian graphical modeling approach to microRNA regulatory network inference,0.1574074074,0.0856990232,,
5DD14A4D,A Common Platform for Graphical Models in R: The gRbase Package,0.1574074074,0.0856990232,,
758E9272,A tool for graphical network modeling and analysis,0.1574074074,0.0856990232,,
7B4A6515,Multi-label energy minimization for object class segmentation,0.1157407407,0.0856990232,,
6EF47FC9,Choice of Basis for Laplace Approximation,0.1157407407,0.0856990232,,
7F4F5775,Tree of Latent Mixtures for Bayesian Modelling and Classification of High Dimensional Data,0.1574074074,0.0856746032,,
0886003E,Plug and Play Components for Global Supply Chains,0.1574074074,0.0856623932,,
77EFB1A7,Cooperative Localization in Wireless Networks,0.1574074074,0.0856481481,,
80DF29B9,Bayesian outlier detection in location-aware wireless networks,0.1574074074,0.0856481481,,
7C3927B5,Three-Dimensional Reconstruction of the Rubrocerebellar Premotor Network of the Turtle,0.1574074074,0.0856481481,,
26742527,Finiteness of small factor analysis models (Special issue: Algebraic methods in computational statistics),0.1574074074,0.0856365856,,
603B4AD8,A novel approach for global abnormal event detection in multi-camera surveillance system,0.1666666667,0.0856227106,,
7E9E24B3,Modeling and estimation in Gaussian graphical models : maximum-entropy methods and walk-sum analysis,0.15,0.0856177156,,
76CBDDB3,DDoS attack protection in the era of cloud computing and Software-Defined Networking,0.1037037037,0.0856177156,,
8014CD67,"A message-passing approach for joint channel estimation, interference mitigation, and decoding",0.15,0.0856150794,,
810405D8,Ontology Development for Web Services: Reverse engineering approach,0.1216931217,0.0855319284,,
7DE6BC01,Market driven requirements elicitation via critical success chains,0.15,0.085530303,,
5E2DADC4,Elicitation and Validation of Graphical Dependability Models,0.1439393939,0.085518648,,
7E08B115,Model-driven security management of embedded service systems,0.1439393939,0.085518648,,
789982C7,Latent Dirichlet Allocation Models for Image Classification,0.1439393939,0.085518648,,
7E48C84B,Distribution-Free Learning of Graphical Model Structure in Continuous Domains,0.1439393939,0.085518648,,
7CEED575,Identification of Causal Effect with the Non-Compliance and Its EM Algorithm,0.1439393939,0.085518648,,
7E7D9EA5,A reverse engineering approach for software testing of object-oriented programs,0.1157407407,0.0854786417,,
780DA3BE,"Cognitive Ergonomics: Theory, Laws, and Graphic Models",0.1574074074,0.0854700855,,
786633EB,Hyper Markov Laws in the Statistical Analysis of Decomposable Graphical Models,0.1574074074,0.0854700855,,
7DB4F6A7,Finiteness of small factor analysis models,0.1574074074,0.0854700855,,
7F5C7630,Probabilistic Framework for Brain Connectivity From Functional MR Images,0.1574074074,0.0854589855,,
76369827,Tree consistency and bounds on the performance of the max-product algorithm and its generalizations,0.1157407407,0.0854589855,,
6BAE00F1,Dynamic Conditional Independence Models and Markov Chain Monte Carlo Methods,0.15,0.0854312354,,
7A85FB52,Dynamic conditional independence models and Markov chain Monte Carlo methods,0.15,0.0854312354,,
03A192BF,GRaphical Models in R: A new initiative within the R project,0.15,0.0853846154,,
799A97B9,Estimation of HIV Burden through Bayesian Evidence Synthesis,0.15,0.0853846154,,
7E0C7757,Data Fusion Algorithms for Collaborative Robotic Exploration,0.1574074074,0.0853608197,,
7BAAF728,Low fish predation pressure in London reservoirs : II. Consequences to zooplankton community structure,0.15,0.0853563104,,
7B1A914F,The Analysis of Contingency Tables: From Chi-Squared Tests and Log-Linear Models to Models of Mixed Membership,0.15,0.0853479853,,
7E66B388,Decomposition and Model Selection for Large Contingency Tables,0.15,0.0853311394,,
7FB8EDD5,Bayesian large margin hidden Markov models for speech recognition,0.1439393939,0.0853146853,,
7F626239,Structural coherence of problem and algorithm: An analysis for EDAs on all 2-bit and 3-bit problems,0.1439393939,0.0853146853,,
80B6028E,A tutorial on TESS: the extended simulation support system,0.1439393939,0.0853146853,,
79257332,Graphical Models for the Identification of Causal Structures in Multivariate Time Series Models,0.15,0.0852369852,,
7563F992,Spectrofluorometric determination of pesticide residue mixtures by isodifferential derivative spectroscopy,0.15,0.0852272727,,
807A851A,Spoken term detection with Connectionist Temporal Classification: A novel hybrid CTC-DBN decoder,0.1439393939,0.0852272727,,
7F0FE0FA,A risk analysis method for carbon price prediction with hybrid intelligent model in consideration of variable selection of graphical modeling,0.1439393939,0.0851981352,,
7B636AA1,Image fusion and spectral unmixing of hyperspectral images for spatial improvement of classification maps,0.1439393939,0.0851370851,,
5F212E49,Scene interpretation: unified modeling of visual context by particle-based belief propagation in hierarchical graphical model,0.15,0.0851315351,,
76932184,Unsupervised extraction of template structure in web search queries,0.1439393939,0.0850815851,,
7C467D25,Mass concentration variations characteristics of PM 10 and PM 2.5 in Guangzhou (China),0.1157407407,0.0850587904,,
7D9AC0DA,Minimal and minimal invariant Markov bases of decomposable models for contingency tables,0.15,0.0850549451,,
7DBD77C3,Research on Graphic Model of the Novel Multiple-plane and Multiple-stage Packet Switching System,0.1574074074,0.085042735,,
5885C3D3,Blind Source Separation and Independent Component Analysis: A Review,0.1574074074,0.085042735,,
7B258CF6,Transition Path Analysis in Status Quo Model,0.1157407407,0.085042735,,
62DBD29E,Dynamic Large Spatial Covariance Matrix Estimation in Application to Semiparametric Model Construction via Variable Clustering: the SCE approach,0.15,0.0850045788,,
76D0AC15,Quantile index for gradual and abrupt change detection from CFB boiler sensor data in online settings,0.1574074074,0.0849824778,,
7E23FD1A,Graphical modeling and animation of brittle fracture,0.15,0.0849206349,,
7FA16C47,A numerical SC approach for a teleoperated 7-DOF manipulator,0.15,0.0849206349,,
7EC9BA15,Multirate output estimation for real-time haptic rendering,0.15,0.0849206349,,
85F155C5,Graphical modeling and animation of ductile fracture,0.15,0.0849206349,,
7D2665FC,Curvature-based regularization for surface approximation,0.1037037037,0.0849206349,,
79F984DC,Two Graph-Based Techniques for Software Architecture Reconfiguration,0.096969697,0.0849206349,,
098977F3,Biological Monitoring: A Bayesian Model for Multivariate Compositional Data,0.1574074074,0.0849002849,,
7.7292E+034,Graphical models for data mining,0.1574074074,0.0849002849,,
5FDC48EB,Data Mining with Graphical Models,0.1574074074,0.0849002849,,
320A11FF,Scalable Text Mining with Sparse Generative Models,0.1574074074,0.0849002849,,
5EC31019,Data Mining with Graphical Models,0.1574074074,0.0849002849,,
2D46B81F,The Econometrics of Networks: A Review,0.1157407407,0.0849002849,,
051AF804,Interpretation of X-ray diffractograms of wood for assessments of microfibril angles in fibre cell walls,0.0976430976,0.0848794063,,
07C8D883,Home Video Browsing and Consumption Through Exploration of a Learned Generative Model,0.1785714286,0.0848672161,,
5E2E2FB5,Representation and analysis of reactive behaviors a synchronous approach,0.15,0.0848151848,,
7BE4D1F3,A new Laplacian mixture conditional random field model for image labeling,0.15,0.0848151848,,
8029BB7A,Graphical models for machine learning and digital communication,0.15,0.0848151848,,
769B3F2F,Efficient estimation of covariance selection models,0.15,0.0848151848,,
5A23EA84,Belief Propagation and Beyond for Particle Tracking,0.1037037037,0.0848151848,,
7C32AE38,Apple color management system (ColorSyncTM),0.1037037037,0.0848151848,,
7CFB6310,Closed-form expressions vs. BIC: A comparison for speaker clustering,0.1037037037,0.0848151848,,
7C45FCBC,Estimation of Distribution Algorithms with Kikuchi Approximations,0.1,0.0848151848,,
7261DE38,Estimation of Distribution Algorithms with Kikuchi Approximations,0.1,0.0848151848,,
5A54B4AF,Research on Modeling and Simulation for IR Image of Star&Sky Background,0.1157407407,0.0847208347,,
7D66B746,Probabilistic abstract argumentation: an investigation with Boltzmann machines,0.1574074074,0.0846560847,,
816971BA,From UML-RT Models to a Graphical Design Environment of Real-time Multitasking,0.15,0.0846153846,,
7D0C964D,Pair hidden Markov models,0.15,0.0846153846,,
7F73EE32,Graphic-based musculoskeletal model for biomechanical analyses and animation,0.15,0.0846153846,,
78A137E5,An implicitization challenge for binary factor analysis,0.15,0.0846153846,,
7A585662,An efficient causal discovery algorithm for linear models,0.15,0.0846153846,,
804B7F5E,Counterfactual Graphical Models for Longitudinal Mediation Analysis With Unobserved Confounding,0.15,0.0846153846,,
812716CD,Fast Inference with Min-Sum Matrix Product,0.15,0.0846153846,,
7D9C0E4F,Reconfigurable System with Virtuoso Real-Time Kernel and TEV Environment,0.15,0.0846153846,,
7D98E761,Polynomial Linear Programming with Gaussian belief propagation,0.15,0.0846153846,,
753D80F8,Belief Propagation for Linear Programming,0.15,0.0846153846,,
5F73CDF8,Software for Automotive Systems: Model-Integrated Computing,0.15,0.0846153846,,
625783CE,Integer undirected graphical models for resource-constrained systems,0.15,0.0846153846,,
79D2D6DA,Cramer-Rao lower bounds for curve fitting,0.15,0.0846153846,,
6042C743,Norm-Product Belief Propagation: Primal-Dual Message-Passing for Approximate Inference,0.15,0.0846153846,,
7A959CB5,SCHEMASIM: a simulation environment for real-time systems,0.15,0.0846153846,,
7EFFDEE3,Norm-Product Belief Propagation: Primal-Dual Message-Passing for Approximate Inference,0.15,0.0846153846,,
792BF795,A new variant of Nonparametric Belief Propagation for self-localization,0.15,0.0846153846,,
7D4203A2,Loop Series and Bethe Variational Bounds in Attractive Graphical Models,0.15,0.0846153846,,
83FFF687,High dimensional posterior convergence rates for decomposable graphical models,0.15,0.0846153846,,
7EB74CF6,Bayesian analysis of matrix normal graphical models.,0.15,0.0846153846,,
7DC56794,Copula Gaussian graphical models with hidden variables,0.15,0.0846153846,,
5AC8D00C,Sharp thresholds for high-dimensional and noisy recovery of sparsity,0.15,0.0846153846,,
79363385,Stratified Graphical Models - Context-Specific Independence in Graphical Models,0.15,0.0846153846,,
0817410F,Variational Bayes for 1-dimensional Mixture Models,0.1083333333,0.0846153846,,
77FCD31E,Convergence Analysis of Reweighted Sum-Product Algorithms,0.1037037037,0.0846153846,,
814D030F,Convergence Analysis of Reweighted Sum-Product Algorithms,0.1037037037,0.0846153846,,
8099482C,On the completeness of an identifiability algorithm for semi-Markovian models,0.1037037037,0.0846153846,,
7CA7BB13,Graphical modeling and computer animation of tensile deformation in polymer liquid crystals (PLCs),0.15,0.0845820846,,
7BDA36B8,Visual suggestions for improvements in business process diagrams,0.1439393939,0.0845454545,,
59A780E3,A frequency approach to topological identification and graphical modeling,0.15,0.0845238095,,
763F2AA4,An innovative low-cost spacecraft controls development environment,0.15,0.0845238095,,
